CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer
11913,Abigail,Cooper,41 Third Ave East,Portland,Oregon,United States,97205,150-555-0114,1963-02-09,Bachelors ,Professional,F,S,1,2,2,4,88775,65,1
11914,Jessica,Bennett,6271 Crow Street,Chula Vista,California,United States,91910,195-555-0184,1963-09-26,Bachelors ,Professional,F,S,0,2,2,4,91680,70,1
11915,Carson,Powell,2914 St. George Dr.,Imperial Beach,California,United States,91932,298-555-0123,1968-08-09,Bachelors ,Professional,M,S,0,1,0,0,104254,73,0
11916,Abigail,Thompson,6738 Court Street,Metchosin,British Columbia,Canada,V9,792-555-0194,1963-06-03,Graduate Degree,Professional,F,M,1,0,2,3,93814,67,1
11917,Ann,Prasad,6288 Relief Valley Ct.,Burien,Washington,United States,98168,359-555-0138,1962-11-26,Bachelors ,Professional,F,S,1,1,0,1,82584,48,1
11918,Alexa,James,7208 Peach Place,Novato,California,United States,94947,897-555-0196,1962-09-06,Bachelors ,Professional,F,M,1,1,0,1,92683,54,0
11919,Richard,Wright,2844 Barcelona,Lynnwood,Washington,United States,98036,397-555-0164,1962-10-27,Bachelors ,Professional,M,S,1,1,0,1,104419,82,1
11921,Noah,Alexander,75 Ashford Court,Edmonds,Washington,United States,98020,370-555-0172,1962-10-10,Partial College,Skilled Manual,M,M,1,1,0,1,75074,79,1
11924,Chloe,Clark,6819 Meadow Lane,Palo Alto,California,United States,94303,631-555-0127,1961-12-05,High School,Skilled Manual,F,S,0,4,3,4,45408,65,1
11926,Evan,Campbell,9585 Macarthur Ave.,Sooke,British Columbia,Canada,V0,645-555-0133,1961-04-24,Partial College,Skilled Manual,M,M,1,1,0,1,95779,78,1
11927,Tyler,Harris,8920 Corte Poquito,Fremont,California,United States,94536,656-555-0111,1960-03-08,High School,Skilled Manual,M,M,0,2,2,4,52330,111,0
11928,Wayne,Chander,8989 Adelia Court,Cliffside,British Columbia,Canada,V8Y 1L1,951-555-0110,1967-06-16,Partial College,Skilled Manual,M,S,0,1,0,0,40647,61,1
11929,Riley,Cox,9002 Kathleen Drive,W. Linn,Oregon,United States,97068,842-555-0194,1967-06-22,Graduate Degree,Professional,F,S,0,1,0,0,95389,51,0
11931,Tina,Madan,7297 Rosalinda,Concord,California,United States,94519,126-555-0115,1967-12-19,Graduate Degree,Professional,F,S,1,1,0,0,82754,49,0
11932,Ruben,Gomez,2033 Woodbury Place,Concord,California,United States,94519,930-555-0177,1967-09-17,Graduate Degree,Professional,M,S,0,1,0,0,96170,76,1
11933,Jill,Patterson,639 Bermad Drive,San Diego,California,United States,92102,492-555-0159,1967-07-04,Graduate Degree,Professional,F,S,1,1,0,0,87243,49,0
11934,Eduardo,Simmons,3987 Spring Water St.,Fremont,California,United States,94536,250-555-0134,1927-06-14,Partial High School,Clerical,M,S,0,1,0,2,46916,47,0
11935,Brandon,Yang,4697 Mt. Dell,Daly City,California,United States,94015,780-555-0195,1960-02-05,Partial College,Skilled Manual,M,M,1,1,0,1,80337,76,0
11937,Andrea,Ramirez,5054 Quiz Street,San Carlos,California,United States,94070,368-555-0147,1960-05-05,Partial College,Skilled Manual,F,M,1,1,0,1,81649,56,0
11938,Bailey,Cook,6983 Niagara Court,Santa Cruz,California,United States,95062,160-555-0122,1959-06-19,Partial College,Skilled Manual,F,M,1,1,0,1,78882,53,0
11941,Kevin,Green,9475 Bellwood Dr.,San Gabriel,California,United States,91776,147-555-0128,1958-02-08,Bachelors ,Professional,M,M,1,1,0,1,103535,89,0
11942,Zachary,Shan,7305 Humphrey Drive,West Covina,California,United States,91791,680-555-0111,1958-08-05,Bachelors ,Professional,M,S,1,1,0,1,102190,72,1
11943,Carolyn,Diaz,3014 Roanwood Way,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0125,1968-07-22,Bachelors ,Professional,F,S,0,1,2,2,85935,64,1
11944,Francisco,Rodriguez,8812 Geneva Lane,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0168,1968-11-17,Bachelors ,Professional,M,M,0,1,2,2,90834,109,0
11945,Marc,Vazquez,8321 Marina Lakes Dr.,Melton,Victoria,Australia,3337,1 (11) 500 555-0112,1968-12-06,Bachelors ,Professional,M,S,0,1,2,2,90292,99,1
11947,Henry,Prasad,8682 Etcheverry Dr,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0116,1970-06-15,Bachelors ,Professional,M,M,0,0,0,2,128435,88,0
11949,Melvin,Luo,2756 Sinclair Avenue,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0168,1969-02-17,Graduate Degree,Management,M,S,0,1,0,1,186611,88,0
11950,Ross,Sara,3919 Bayview Circle,Seaford,Victoria,Australia,3198,1 (11) 500 555-0175,1969-02-10,Graduate Degree,Management,M,S,0,2,0,1,165344,83,1
11951,Ebony,Prasad,7801 Midway Ct.,Seaford,Victoria,Australia,3198,1 (11) 500 555-0157,1969-04-08,Graduate Degree,Management,F,S,0,2,0,1,145791,52,0
11952,Chelsea,Lopez,9888 Steele Drive,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0168,1967-06-25,Graduate Degree,Management,F,M,0,2,5,5,116646,101,1
11953,Nathan,West,9888 Steele Drive,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0172,1967-06-25,Graduate Degree,Management,M,M,0,3,5,5,132568,166,1
11954,Leslie,Navarro,3450 Breck Court,Seaford,Victoria,Australia,3198,1 (11) 500 555-0117,1966-03-21,Bachelors ,Professional,F,M,1,0,0,2,104966,59,0
11957,Eugene,Ma,1500 Polk Street,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0175,1965-10-13,Bachelors ,Professional,M,S,0,1,3,3,95742,112,1
11958,Pamela,Schmidt,6866 Winterberry Ct.,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0111,1965-10-03,Bachelors ,Professional,F,M,1,1,3,3,85530,80,1
11960,Richard,Wood,6509 Cedar St.,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0127,1968-09-24,Bachelors ,Professional,M,S,0,1,0,0,107307,79,0
11961,Noah,Jenkins,9021 Terrace Drive,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0177,1965-06-23,Bachelors ,Professional,M,S,0,1,0,0,98317,74,1
11962,Maurice,Yuan,3345 Macaroon Drive,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0110,1965-10-13,Bachelors ,Professional,M,M,0,1,0,0,95319,85,1
11963,Danny,Serrano,9353 N Lucile Lane,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0110,1965-05-14,Bachelors ,Professional,M,S,1,1,0,0,118052,80,1
11964,Patrick,Sanchez,6795 Moccasin Ct.,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0133,1964-02-20,Bachelors ,Professional,M,M,1,2,3,3,93009,120,1
11965,Ronald,Prasad,"12, avenue Foch",Lieusaint,Seine et Marne,France,77127,1 (11) 500 555-0162,1974-06-25,Partial College,Clerical,M,M,0,1,0,0,58799,74,0
11966,Kenneth,Pal,"4, rue Georges-Clémenceau",Roubaix,Nord,France,59100,1 (11) 500 555-0180,1974-08-23,Partial College,Clerical,M,M,0,1,0,0,58306,77,0
11968,Isabella,Walker,7128 Seaview Avenue,Westminster,British Columbia,Canada,V3L 1H4,154-555-0142,1957-05-12,Bachelors ,Management,F,S,0,0,1,2,103660,64,0
11971,Xavier,Carter,3429 Fourth Street,Salem,Oregon,United States,97301,907-555-0125,1956-05-03,Partial High School,Skilled Manual,M,S,1,2,0,2,102215,74,0
11973,Marissa,Washington,2121 Sahara Drive,Spring Valley,California,United States,91977,131-555-0196,1956-03-27,High School,Professional,F,M,1,2,0,2,84935,48,0
11974,Joseph,Johnson,8310 Ridge Circle,Everett,Washington,United States,98201,110-555-0134,1932-06-18,Graduate Degree,Management,M,S,1,2,0,2,87469,59,0
11975,Drew,Raji,2079 MountainAire Pkwy.,Camarillo,California,United States,93010,547-555-0132,1965-01-27,Bachelors ,Management,M,M,1,3,2,2,162169,121,1
11976,Alison,Raji,9155 Wee Donegal,Concord,California,United States,94519,767-555-0184,1965-05-11,Bachelors ,Management,F,M,1,4,2,3,134404,79,0
11978,Henry,Raman,4666 Yellowood Lane,Coronado,California,United States,92118,149-555-0160,1965-12-20,Bachelors ,Management,M,S,0,4,2,2,175659,116,1
11979,Brandon,Davis,8839 Seaview Dr.,Newport Beach,California,United States,92625,192-555-0164,1965-06-03,Graduate Degree,Management,M,M,1,4,1,1,184551,111,1
11981,Kaitlyn,Parker,7267 Loftus Road,Tacoma,Washington,United States,98403,271-555-0125,1964-06-09,Partial College,Professional,F,M,0,1,2,5,90992,72,0
11982,Douglas,Rana,428 Silverado Dr.,Bellflower,California,United States,90706,338-555-0118,1964-01-18,Bachelors ,Management,M,S,0,4,2,3,176697,113,1
11983,Devin,Alexander,9443 Lacanda Ct.,Woodland Hills,California,United States,91364,154-555-0181,1964-07-06,Graduate Degree,Management,M,S,0,3,0,0,192374,86,1
11984,Gabriel,Wright,4288 Hacienda,Novato,California,United States,94947,706-555-0185,1956-10-15,Partial College,Professional,M,M,1,0,2,3,91925,103,1
11987,Makayla,Peterson,7013 Cimarron Drive,Daly City,California,United States,94015,206-555-0165,1963-09-16,Bachelors ,Management,F,M,1,0,3,5,124352,85,1
11988,Jackson,Hernandez,1252 Deer Ridge Way,Imperial Beach,California,United States,91932,495-555-0193,1963-09-22,Partial College,Professional,M,S,0,3,3,4,152329,130,1
11989,Sara,Sanders,7888 Stanford Street,Yakima,Washington,United States,98901,945-555-0159,1962-06-24,Partial College,Professional,F,S,0,4,2,2,93938,70,1
11991,Kaylee,Ward,7390 Pinehurst Court,N. Vancouver,British Columbia,Canada,V7L 4J4,627-555-0166,1961-01-14,Partial College,Professional,F,M,1,3,4,5,71893,80,0
11992,Oscar,Jenkins,3553 Blenheim Way,Salem,Oregon,United States,97301,778-555-0161,1961-07-15,High School,Professional,M,M,1,2,3,4,114785,134,1
11993,Christopher,Harris,1401 Via Alta,San Diego,California,United States,92102,267-555-0140,1961-07-20,Bachelors ,Management,M,S,0,3,3,3,171472,125,1
11995,Kaylee,Rivera,2312 Wilson Court,Berkeley,California,United States,94704,530-555-0180,1955-01-28,High School,Professional,F,M,1,0,3,4,80509,77,0
11996,Seth,Kelly,1616 Kentucky Dr.,Olympia,Washington,United States,98501,152-555-0167,1955-02-27,High School,Professional,M,M,1,1,1,2,120171,99,0
11997,Thomas,Lal,7748 Rambling Rose Ave,Concord,California,United States,94519,916-555-0172,1935-09-01,Graduate Degree,Management,M,M,1,2,0,4,131910,73,0
11998,Alyssa,Harris,2690 Frayne Ct.,Los Angeles,California,United States,90012,488-555-0138,1935-02-16,Graduate Degree,Management,F,M,1,3,3,3,138993,74,0
12000,Jordan,Russell,6416 Teakwood Drive,Beverly Hills,California,United States,90210,607-555-0149,1960-11-23,Partial College,Professional,M,M,1,4,3,5,159794,139,0
12001,Evelyn,Fernandez,7243 St. George Dr.,City Of Commerce,California,United States,90040,507-555-0193,1960-12-08,Partial College,Professional,F,S,0,4,3,3,121983,79,1
12002,Hailey,Price,9058 East 23rd Street,Coronado,California,United States,92118,128-555-0112,1960-07-22,Partial College,Professional,F,M,1,4,3,4,120410,88,1
12003,Isabelle,Hughes,2594 Breaker Dr,Seattle,Washington,United States,98104,374-555-0111,1954-10-24,Partial High School,Skilled Manual,F,S,0,2,0,2,64808,45,1
12004,Dalton,Long,8847 Reisling Court,Concord,California,United States,94519,362-555-0174,1954-01-22,Partial High School,Skilled Manual,M,S,0,2,0,3,91543,78,0
12006,Dalton,Reed,6306 Manila Ave.,San Carlos,California,United States,94070,788-555-0118,1954-06-13,Partial High School,Skilled Manual,M,M,1,2,0,2,87071,81,0
12008,Jordan,Butler,2317 Glen Road,Renton,Washington,United States,98055,890-555-0163,1954-02-08,High School,Professional,M,M,1,1,1,3,98015,98,0
12009,Mariah,Hughes,3153 Glaze Ct,Beaverton,Oregon,United States,97005,983-555-0129,1953-10-26,Graduate Degree,Management,F,M,1,2,0,3,109748,53,0
12010,Jennifer,Hernandez,6157 San Benito,Grossmont,California,United States,91941,972-555-0197,1953-01-20,Graduate Degree,Management,F,M,1,2,0,3,93645,54,0
12013,Xavier,Watson,1877 Minert Rd.,Everett,Washington,United States,98201,486-555-0141,1951-02-12,Partial College,Professional,M,M,1,2,0,3,61441,76,0
12015,Tristan,Bryant,5545 Goen Road,Yakima,Washington,United States,98901,269-555-0191,1951-09-25,Partial College,Professional,M,S,0,2,0,3,56548,67,0
12016,Briana,Gutierrez,9089 Bonari Court,Biloxi,Mississippi,United States,39530,646-555-0142,1951-10-15,Partial College,Professional,F,M,1,2,0,3,52655,51,0
12017,Edgar,Suri,2430 Santa Lucia,Chula Vista,California,United States,91910,370-555-0153,1951-08-27,Partial College,Professional,M,M,1,2,0,3,59158,76,0
12019,Lauren,Brooks,9435 Breck Court,West Covina,California,United States,91791,991-555-0161,1951-10-05,Partial College,Professional,F,M,0,2,0,4,44106,47,0
12020,Brianna,Robinson,8994 Mt. Hamilton Dr.,Berkeley,California,United States,94704,432-555-0196,1951-04-13,Partial College,Professional,F,M,0,2,0,4,48297,49,0
12021,Cody,Morgan,9159 Shepberry Court,Bellflower,California,United States,90706,158-555-0128,1949-06-10,High School,Professional,M,M,1,2,0,4,56495,75,0
12022,Amanda,Lopez,8481 Zartop Street,Kirkland,Washington,United States,98033,767-555-0150,1949-04-08,High School,Professional,F,M,1,2,0,4,55193,51,0
12024,Isabel,Long,5290 Pennsylvania Blvd,Sedro Woolley,Washington,United States,98284,281-555-0170,1949-06-12,High School,Professional,F,M,1,2,0,4,59501,50,0
12025,Bailey,Morgan,5831 Mountain View Place,Seattle,Washington,United States,98104,367-555-0120,1949-07-23,High School,Professional,F,M,0,2,0,4,48457,46,0
12028,Alejandro,Chander,9780 Ridgeview Dr.,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0130,1964-09-11,Bachelors ,Professional,M,M,0,3,4,4,97639,140,1
12030,Meghan,Alonso,6290 Chinquapin Court,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0178,1963-02-26,Bachelors ,Professional,F,S,1,2,2,3,74201,67,0
12032,Kristin,Carson,3269 Fourth St.,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0156,1962-05-22,Partial College,Skilled Manual,F,S,0,1,0,1,77825,51,0
12033,Willie,Nara,4867 Victory Lane,Townsville,Queensland,Australia,4810,1 (11) 500 555-0137,1962-11-15,Bachelors ,Professional,M,S,0,1,0,1,100164,83,1
12035,Donald,Fernandez,1902 E. 42nd Street,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0180,1962-08-26,Bachelors ,Professional,M,S,0,1,0,1,105123,76,1
12037,Tara,Andersen,6697 Ridge Park Drive,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0118,1960-04-08,Partial College,Skilled Manual,F,M,1,1,0,1,54961,51,0
12038,Susan,He,5728 Thames Dr,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0197,1960-05-27,Partial College,Skilled Manual,F,S,0,1,0,1,78394,45,0
12039,Whitney,Patel,4173 Signal Court,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0195,1965-10-01,Bachelors ,Professional,F,S,1,1,0,0,71934,46,0
12040,Roger,Andersen,8825 Walters Way,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0128,1965-06-02,Bachelors ,Professional,M,S,1,4,5,5,126360,149,1
12042,Ricardo,Chande,3994 Pinecrest Court,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0136,1964-06-03,Bachelors ,Professional,M,S,0,1,0,0,84418,70,1
12044,Marco,Rana,1461 Dent Way,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0153,1964-03-26,Bachelors ,Professional,M,S,0,1,0,0,93908,78,0
12047,Jared,Brooks,2263 Terra Granada,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0124,1961-03-19,Partial College,Skilled Manual,M,M,1,1,0,1,95416,80,1
12051,Kelli,Liu,3421 Boyd Road,Melton,Victoria,Australia,3337,1 (11) 500 555-0163,1958-08-22,Bachelors ,Professional,F,S,1,1,0,2,112959,53,0
12052,Dennis,Sun,3697 W St.,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0168,1958-07-17,Bachelors ,Management,M,M,0,1,0,2,135354,88,0
12053,Roy,Ramos,1868 Alexander Pl,Melton,Victoria,Australia,3337,1 (11) 500 555-0110,1958-08-16,Bachelors ,Management,M,M,1,2,0,4,119378,83,0
12056,Franklin,Ma,3644 Rosarita,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0117,1953-09-08,Bachelors ,Management,M,S,0,1,0,2,68178,70,0
12058,Samantha,Harris,2595 Worth Ct.,Newton,British Columbia,Canada,V2L3W8,935-555-0197,1975-03-11,High School,Skilled Manual,F,S,0,2,0,0,42916,41,1
12059,Gavin,Gonzales,5950 Dakota Lane,Vancouver,British Columbia,Canada,V7L 4J4,586-555-0145,1975-02-09,High School,Skilled Manual,M,S,0,2,0,0,46610,65,0
12060,Shelby,Murphy,1504 Conifer Court,Haney,British Columbia,Canada,V2W 1W2,316-555-0117,1976-06-08,High School,Skilled Manual,F,S,1,2,0,0,38053,45,0
12062,Kaitlyn,Russell,3904 Piedra Drive,Sooke,British Columbia,Canada,V0,446-555-0155,1980-05-05,High School,Skilled Manual,F,S,0,2,0,0,34880,44,0
12065,Kellie,Ortega,9214 Birch Park Rd,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0123,1937-02-14,Partial College,Clerical,F,S,0,2,0,2,32631,37,0
12067,Abigail,James,3245 Vista Oak Dr.,Port Orchard,Washington,United States,98366,892-555-0190,1978-03-23,High School,Skilled Manual,F,S,0,2,0,0,57043,43,0
12068,Angela,Washington,1127 Leewood Place,W. Linn,Oregon,United States,97068,807-555-0154,1978-04-16,High School,Skilled Manual,F,S,0,2,0,0,42925,43,1
12070,Seth,Johnson,5718 N. Sixth Street,Puyallup,Washington,United States,98371,177-555-0128,1977-11-13,High School,Skilled Manual,M,M,0,2,0,0,74787,75,0
12071,Victoria,Garcia,4039 Elkwood Dr.,Haney,British Columbia,Canada,V2W 1W2,543-555-0198,1979-04-28,Partial High School,Clerical,F,S,0,2,0,0,41646,41,0
12072,Laura,Ma,6432 Maywood Ln.,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0185,1941-05-26,Bachelors ,Management,F,M,1,2,0,2,51367,44,0
12073,Eddie,Navarro,7311 Blackridge Dr.,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0169,1941-08-03,Bachelors ,Management,M,M,0,2,0,2,47543,66,0
12075,Madison,Garcia,9425 Village Road,Edmonds,Washington,United States,98020,196-555-0130,1976-09-07,High School,Skilled Manual,F,S,0,2,0,0,51992,44,0
12076,Alex,Phillips,579 Pinnacle Dr.,Milwaukie,Oregon,United States,97222,382-555-0119,1976-09-13,High School,Skilled Manual,M,S,0,2,0,0,52163,65,0
12077,Emma,Long,3967 High Street,Spokane,Washington,United States,99202,299-555-0163,1976-11-09,High School,Skilled Manual,F,S,1,2,0,0,47782,42,0
12078,Christian,Martinez,470 Keller Ridge,Walla Walla,Washington,United States,99362,191-555-0143,1976-07-11,High School,Skilled Manual,M,M,0,2,0,0,35208,68,0
12080,Adrienne,Jiménez,4965 Bishop Court,Burlingame,California,United States,94010,675-555-0149,1976-08-13,Partial College,Skilled Manual,F,S,1,1,0,0,42334,48,0
12081,Alejandro,Deng,4621 Candelero Dr.,Colma,California,United States,94014,735-555-0140,1976-05-25,Partial College,Skilled Manual,M,M,1,1,0,0,45465,69,0
12083,Ian,Jones,274 Diane Ct,San Diego,California,United States,92102,583-555-0115,1976-05-19,Partial College,Skilled Manual,M,S,1,1,0,0,38276,61,1
12084,Rachel,Moore,1782 Poplar Ave.,Colma,California,United States,94014,552-555-0111,1975-11-13,High School,Skilled Manual,F,S,1,2,0,0,51365,48,0
12085,Brandon,Harris,6369 Condor Place,Daly City,California,United States,94015,347-555-0181,1974-06-25,Partial College,Skilled Manual,M,S,0,1,0,0,71870,70,0
12086,Stephanie,Allen,3616 Gonzalez Court,Lakewood,California,United States,90712,651-555-0132,1974-04-20,Partial College,Skilled Manual,F,S,0,1,0,0,36379,39,0
12087,Carlos,King,7661 S. Rosal Ave.,Redwood City,California,United States,94063,956-555-0112,1974-06-13,Partial College,Skilled Manual,M,M,1,1,0,0,48094,67,0
12088,Joseph,Wilson,1902 Santa Cruz,Burbank,California,United States,91502,119-555-0178,1973-02-22,Partial College,Skilled Manual,M,M,1,1,0,0,78181,75,0
12089,Alex,Perez,194 Barberry Court,Santa Monica,California,United States,90401,698-555-0174,1968-09-09,Bachelors ,Management,M,M,0,1,0,0,134929,85,0
12090,Megan,Lewis,2199 Laverne Way,Concord,California,United States,94519,153-555-0192,1968-05-06,Bachelors ,Management,F,M,1,1,4,4,106442,97,1
12091,James,Nelson,6909 Hamilton Avenue,Langford,British Columbia,Canada,V9,551-555-0196,1968-02-02,Bachelors ,Management,M,M,1,1,4,4,134601,148,1
12092,Julian,Barnes,1851 Prospect St.,Lemon Grove,California,United States,91945,669-555-0176,1967-05-28,Bachelors ,Management,M,M,1,2,0,2,117881,87,1
12094,Katherine,Hernandez,8079 Prestwick Drive,Colma,California,United States,94014,658-555-0194,1967-11-13,Graduate Degree,Management,F,S,0,2,1,1,144172,59,1
12095,Jillian,Martinez,1383 Bola Raton Court,Berkeley,California,United States,94704,801-555-0165,1967-07-15,Graduate Degree,Management,F,S,0,2,0,0,158233,52,0
12096,Franklin,She,4979 Sweeney Road,Burien,Washington,United States,98168,180-555-0155,1967-02-22,Graduate Degree,Management,M,S,0,0,0,0,189934,83,1
12097,Andres,Xie,Königsteiner Straße 750,Paderborn,Hamburg,Germany,33041,1 (11) 500 555-0180,1958-03-18,Bachelors ,Management,M,M,0,4,3,3,172135,137,1
12098,Phillip,Perez,Rykestr 2614,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0119,1958-03-25,Bachelors ,Management,M,M,1,4,3,3,171001,134,0
12099,Blake,Long,1761 Holbrook Dr.,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0178,1958-08-27,Partial College,Professional,M,S,0,0,4,4,160455,143,1
12100,Alisha,Luo,3208 Thors Bay Road,Maidenhead,England,United Kingdom,SL67RJ,1 (11) 500 555-0150,1958-07-27,Partial College,Professional,F,M,1,2,3,3,134551,88,0
12102,Cynthia,Perez,Im Himmelsweg 89,Kassel,Hessen,Germany,34117,1 (11) 500 555-0142,1957-03-19,Partial College,Professional,F,M,1,2,4,4,131519,96,1
12106,Arturo,Liang,"1359, avenue de l´Europe",Paris,Seine (Paris),France,75005,1 (11) 500 555-0114,1955-08-11,High School,Professional,M,S,1,4,3,3,102899,114,1
12108,Kellie,Romero,Marienplatz 13,Berlin,Hessen,Germany,12171,1 (11) 500 555-0176,1955-07-18,Partial College,Professional,F,S,0,4,4,4,125157,89,1
12109,Adam,Hughes,9111 Rambling Rose Ave,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0186,1954-04-11,Partial College,Professional,M,M,0,1,2,4,112925,113,0
12110,Dana,Gomez,Hauptstr 6035,Braunschweig,Nordrhein-Westfalen,Germany,38001,1 (11) 500 555-0185,1944-08-23,Partial College,Professional,F,S,1,2,0,5,102869,47,0
12112,Darryl,Li,4261 Roseann Drive,Berkshire,England,United Kingdom,RG11 5TP,1 (11) 500 555-0191,1944-12-24,Bachelors ,Management,M,S,0,3,4,4,170574,126,1
12113,Randy,Ma,2526 N Willow Glen Court,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0181,1944-10-22,Bachelors ,Management,M,M,0,4,4,4,165502,146,1
12115,Ross,Carlson,"8812, rue Surcouf",Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0136,1945-09-24,High School,Professional,M,M,0,2,1,5,91458,93,0
